path,user_text,ai_suggestion,jsd_similarity,acceptance_status,pos_similarity
./coauthor-v1.0/6363bd9d985e41f79f3bfb8e04fa3b5e.jsonl,"These agents will need to battle space pirates, smugglers, and of course the alien emperor., so the best weapons were needed for the journey. 

The day of the mission finally came. The agents went to the spaceport in England and boarded their rocketship.","The alien spacecraft was not too far away, but as the crew got closer they noticed something odd.",0.4011768662462245,accepted,0.6719420077226027
./coauthor-v1.0/6363bd9d985e41f79f3bfb8e04fa3b5e.jsonl,"The rocketship took off to space and blasted toward their destination. It was going to be a quick flight since the intel recieved by the UN says that the aliens are not too far away. from the moon at this point. 

Once the rocket breached the atmosphere, the shuttle broke off of it and the pilot took over the controls. The navigator used some intel and radar to scan the space and pinpointed the alien spacecraft. The navigator gave the directions to the pilot and he drove the shuttle off in that direction.",The UN task force needed to act fast.,0.8674916573246427,accepted,0.7934122846240452
./coauthor-v1.0/6363bd9d985e41f79f3bfb8e04fa3b5e.jsonl,"The alien spacecraft was not too far away, but as the crew got closer they noticed something odd.
 There was a fleet of smaller ships following the alien ship closely behind. They were space pirates! Surely they had the same idea and wanted to capture Matt Damon for themselves.",The space shuttle went for the alien spacecraft and pursued it to prevent any other space pirates from taking Matt Damon.,0.4451131471380215,accepted,0.8485476388864189
./coauthor-v1.0/6363bd9d985e41f79f3bfb8e04fa3b5e.jsonl,"The UN task force needed to act fast.
 They sent two gunners to some turrets the shuttle was equipped with and they began blasting away at the space pirate ships. One by one, they exploded. Before the pirates could even react or retalliate, they were all defeated.",The UN space shuttle was not going to accept this.,0.4870063829497484,accepted,0.8049779969521318
./coauthor-v1.0/6363bd9d985e41f79f3bfb8e04fa3b5e.jsonl,"The space shuttle went for the alien spacecraft and pursued it to prevent any other space pirates from taking Matt Damon.
 They were hot on their tail when a radio transmission came in from the alien emperor. The emperor said that they were taking Matt to their home planet to star in some movies made by them, so they can have their own entertainment.","They even offered a better actor, Will Smith.",0.7693035037057679,accepted,0.6627814007392179
./coauthor-v1.0/6363bd9d985e41f79f3bfb8e04fa3b5e.jsonl,The UN space shuttle was not going to accept this. the commander of the mission warned the aliens to surrender Matt Damon or else they were going to blow up their ship and their planet. The mperor looked worried. eHe decided to try to cut a deal with the agents.,"He told the agents that they will hold out for Nicholas Cage, but if he does not come with them then Matt Damon would never see Earth again.",0.3027048662076284,rejected,0.6908706970741759
./coauthor-v1.0/ada1c4b3f99847d9907e77dd96200ed9.jsonl,I think technology is wonderful for dating. I made a Tinder profile,last year and received a lot of matches.,0.914239336136164,accepted,0.7950463919999252
./coauthor-v1.0/ada1c4b3f99847d9907e77dd96200ed9.jsonl,last year and received a lot of matches.,is a perfect case in point.,0.6419987196060215,rejected,0.8606629658238704
./coauthor-v1.0/ada1c4b3f99847d9907e77dd96200ed9.jsonl,"One of the guys I dated, Matt,",Soeurette and I matched on Tinder and talked with one another online for about a week before we agreed to meet face to face,0.4927351786484834,rejected,0.6396021490668313
./coauthor-v1.0/ada1c4b3f99847d9907e77dd96200ed9.jsonl,through Tinderwas actually a,“late one night” at a local bar.,0.48350787496178116,rejected,0.11180339887498948
./coauthor-v1.0/ada1c4b3f99847d9907e77dd96200ed9.jsonl,"rls has a terrible influen, but the problem is that none of them were goodd on Tinder, Soeurette,",She was in my league — we had a lot in common and we were both in our mid-twenties — so I had my hopes up,0.37213409536054987,accepted,0.6552424348741682
./coauthor-v1.0/ada1c4b3f99847d9907e77dd96200ed9.jsonl,is a perfect case in point.,"When we met up, though, the date went awry almost immediately.",0.2513660125920031,accepted,0.5039526306789697
./coauthor-v1.0/ada1c4b3f99847d9907e77dd96200ed9.jsonl,Soeurette and I matched on Tinder and talked with one another online for about a week before we agreed to meet face to face,annoying and clingy and I had a bad feeling that I’d hooked up with her.,0.5002950833691627,accepted,0.6972166887783963
./coauthor-v1.0/ada1c4b3f99847d9907e77dd96200ed9.jsonl,“late one night” at a local bar.,told me that she wanted to be with me after just one date.,0.4614137831177174,accepted,0.36514837167011077
./coauthor-v1.0/ada1c4b3f99847d9907e77dd96200ed9.jsonl,She was in my league — we had a lot in common and we were both in our mid-twenties — so I had my hopes up.,"coming on way too strong, even though I was obviously putting all signs out there that I wasn’t interested in a serious relationship.",0.38669668088334475,accepted,0.6097561463024684
./coauthor-v1.0/ada1c4b3f99847d9907e77dd96200ed9.jsonl,"When we met up, though, the date went awry almost immediately.",when I talked about my other female friend who looked like Megan Fox.,0.29796999189278395,rejected,0.5714285714285713
./coauthor-v1.0/ada1c4b3f99847d9907e77dd96200ed9.jsonl,Soeurette was instantly,she was pretty hot and a lot of fun in the sack.,0.26587682488907516,accepted,0.24077170617153845
./coauthor-v1.0/ada1c4b3f99847d9907e77dd96200ed9.jsonl,"annoying and clingy and I had a bad feeling about it. I mean, she immediately","she went back to my place and we did get intimate, but it was way too awkward and mediocre for me to get into.",0.6306171748723494,accepted,0.8841598196121759
./coauthor-v1.0/ada1c4b3f99847d9907e77dd96200ed9.jsonl,told me that she wanted to be with me after just one date. And she was also,"had used her fingers on herself, but I had to do the rest, since she didn't know what she was doing.",0.6297536544891043,accepted,0.8672767054105808
./coauthor-v1.0/ada1c4b3f99847d9907e77dd96200ed9.jsonl,"coming on way too strong, even though I was obviously putting all signs out there that I wasn’t interested in a serious relationship. Moreover, she was completely green","she had only been with one guy in her life, but that was a lie.",0.5688015383519862,rejected,0.6780856044178574
./coauthor-v1.0/ada1c4b3f99847d9907e77dd96200ed9.jsonl,with envy,she knew what to do.,0.39866361350189783,accepted,0.0
./coauthor-v1.0/ada1c4b3f99847d9907e77dd96200ed9.jsonl,when I talked about my other female friend who looked like Megan Fox. I decided I wanted to,she was naive.,0.5557157714856633,rejected,0.5298129428260175
./coauthor-v1.0/ada1c4b3f99847d9907e77dd96200ed9.jsonl,"take Soeurette home with me anyways, because",that would make her that much more desirable; it's pathetic how many girls think like that nowadays.,0.37075956379655395,accepted,0.708683386892301
./coauthor-v1.0/ada1c4b3f99847d9907e77dd96200ed9.jsonl,she was pretty hot and a lot of fun in the sack.I knew from her figure that she'd be  So,"After I was finished with her, I woke up the next morning, saw her sleeping on my couch and immediately gave her the boot.",0.23868820945343117,accepted,0.8249687591710655
./coauthor-v1.0/ada1c4b3f99847d9907e77dd96200ed9.jsonl,she went back to my place and we did get intimate. She,getting any good vibes from her.,0.4258042983483753,accepted,0.727392967453308
./coauthor-v1.0/ada1c4b3f99847d9907e77dd96200ed9.jsonl,"had used her fingers on herself, but I had to do the rest, since she didn't know what she was doing.","freaking out, even though I had told her that I wasn't serious about having a relationship with her the night before.",0.6216905398318588,rejected,0.8661311391372268
./coauthor-v1.0/ada1c4b3f99847d9907e77dd96200ed9.jsonl,She said that,a booty call.,0.8577441807052653,accepted,0.0
./coauthor-v1.0/ada1c4b3f99847d9907e77dd96200ed9.jsonl,"she had only been with one guy in her life, but that was a lie.said she  I mean, it was clear that",Tinder is all about?,0.6584066655307543,accepted,0.6115766297251506
./coauthor-v1.0/ada1c4b3f99847d9907e77dd96200ed9.jsonl,"she knew what to do, but she wanted me to think that",girl was so emotionally involved with me after only one night.,0.47608078206112836,accepted,0.30725493389951347
./coauthor-v1.0/ada1c4b3f99847d9907e77dd96200ed9.jsonl,she was naive because,"was a decent lay, I care a lot about quality over quantity, so I decided to have nothing more to do with her.",0.47489225337466623,accepted,0.3913118960624632
./coauthor-v1.0/ada1c4b3f99847d9907e77dd96200ed9.jsonl,that would make her that much more desirable; it's pathetic how many girls think like that nowadays.,"sending me a series of crazy texts and posting selfies of herself on Facebook, with tags to my account, over the next few weeks.",0.3902808726194561,accepted,0.5503781614278233
./coauthor-v1.0/ada1c4b3f99847d9907e77dd96200ed9.jsonl,"After I was finished with her, I woke up the next morning, saw her sleeping on my couch and immediately gave her the boot. I mean, I just wasn't","making herself look all glamorous on her Tinder profile, she's a nutjob who has no one to blame but herself for giving me a negative impression of",0.7724395937718336,accepted,0.9217144471710823
./coauthor-v1.0/ada1c4b3f99847d9907e77dd96200ed9.jsonl,getting any good vibes from her. She immediately started,I learned the hard way with Soeurette.,0.6221959273071785,accepted,0.8504200642707611
./coauthor-v1.0/409ea6cd2f8347dbb41344d1243c7e17.jsonl,This woman's name is Lilybelle and she,lives with a psychic parrot named Toots.,0.4954263146444893,accepted,0.4
./coauthor-v1.0/409ea6cd2f8347dbb41344d1243c7e17.jsonl,lives with a psychic parrot named Toots.,Toots decides he's going to help Lilybelle end this crazy dating cycle.,0.643565062576559,accepted,0.8432740427115679
./coauthor-v1.0/409ea6cd2f8347dbb41344d1243c7e17.jsonl,Toots decides he's going to help Lilybelle end this crazy dating cycle.,"Toots uses his psychic powers to read the stars, thereby predicting Lilybelle's romantic future.",0.8218980346002255,accepted,0.8329267300725658
./coauthor-v1.0/409ea6cd2f8347dbb41344d1243c7e17.jsonl,"Toots uses his psychic powers to read the stars, thereby predicting Lilybelle's romantic future.","Toots, however is really bad at this.",0.23575555922642433,accepted,0.563092506371473
./coauthor-v1.0/409ea6cd2f8347dbb41344d1243c7e17.jsonl,"Toots, however is really bad at this.","He's also really bad at math, so his predictions are always off.",0.7338850486990602,accepted,0.9376144618769908
./coauthor-v1.0/409ea6cd2f8347dbb41344d1243c7e17.jsonl,"He's also really bad at math, so his predictions are always off.",He can't seem to figure out how to get Lilybelle the right man at the right time.,0.48404430599994963,accepted,0.405998971470575
./coauthor-v1.0/409ea6cd2f8347dbb41344d1243c7e17.jsonl,He can't seem to figure out how to get Lilybelle the right man at the right time.,He can't seem to put her in a room with a man who will fit her life parameters.,0.650889154048343,accepted,0.798982553709242
./coauthor-v1.0/409ea6cd2f8347dbb41344d1243c7e17.jsonl,He can't seem to put her in a room with a man who will fit her life parameters.,He can't seem to get her out of a relationship when he knows it isn't right.,0.6851310253757896,accepted,0.8810385387843054
./coauthor-v1.0/409ea6cd2f8347dbb41344d1243c7e17.jsonl,He can't seem to get her out of a relationship when he knows it isn't right.,The only thing Toots is good at is getting Lilybelle into trouble.,0.6607578617750762,accepted,0.5251139693924204
./coauthor-v1.0/409ea6cd2f8347dbb41344d1243c7e17.jsonl,The only thing Toots is good at is getting Lilybelle into trouble.,"""You're going to find the perfect man for you today.""",0.6143523060195966,rejected,0.7060180864974626
./coauthor-v1.0/409ea6cd2f8347dbb41344d1243c7e17.jsonl,"""Lilybelle,"" says Toots one day.","""Finally,"" groans Lilybelle.",0.7287532941421047,accepted,0.8610567718228918
./coauthor-v1.0/409ea6cd2f8347dbb41344d1243c7e17.jsonl,"""You're going to find the perfect man for you today.""","""Let's hope he's perfect.""",0.8926731255508454,accepted,0.8548504142651102
./coauthor-v1.0/409ea6cd2f8347dbb41344d1243c7e17.jsonl,"""Finally,"" groans Lilybelle.",Toots takes off and Lilybelle heads to work.,0.9221207262250266,accepted,0.44539933408304444
./coauthor-v1.0/409ea6cd2f8347dbb41344d1243c7e17.jsonl,"""Let's hope he's perfect.""","On her way, she stops in a store to buy some groceries.",0.7809555970994777,accepted,0.5863954716083737
./coauthor-v1.0/409ea6cd2f8347dbb41344d1243c7e17.jsonl,Toots takes off and Lilybelle heads to work.,She meets a man in the bakery section of the store.,0.2173781129946316,accepted,0.6373774391990981
./coauthor-v1.0/409ea6cd2f8347dbb41344d1243c7e17.jsonl,"On her way, she stops in a store to buy some groceries.",They strike up a conversation and he offers to carry her groceries to her car.,0.6413462525521199,accepted,0.9014978717104176
./coauthor-v1.0/409ea6cd2f8347dbb41344d1243c7e17.jsonl,She meets a man in the bakery section of the store.,"He's perfect on paper; he's handsome, he has a great job, and he seems to really like her.",0.2748171574271926,accepted,0.5208333333333333
./coauthor-v1.0/409ea6cd2f8347dbb41344d1243c7e17.jsonl,They strike up a conversation and he offers to carry her groceries to her car.,He also seems to be exactly what she wants in a man.,0.5302935857279117,accepted,0.836536287714123
./coauthor-v1.0/409ea6cd2f8347dbb41344d1243c7e17.jsonl,"He's perfect on paper; he's handsome, he has a great job, and he seems to really like her.",He even offers to take her out on their first date that night.,0.7103339693086825,accepted,0.8551628025138951
./coauthor-v1.0/409ea6cd2f8347dbb41344d1243c7e17.jsonl,He also seems to be exactly what she wants in a man.,Lilybelle rushes home to prepare herself for her date.,0.7478257809864823,accepted,0.8916451401205646
./coauthor-v1.0/409ea6cd2f8347dbb41344d1243c7e17.jsonl,He even offers to take her out on their first date that night.,"She starts to get dressed, but without looking closely at her clothes, something catches her eye.",0.5698475957383343,accepted,0.8788534316656946
./coauthor-v1.0/409ea6cd2f8347dbb41344d1243c7e17.jsonl,"Lilybelle rushes home to prepare herself for her date.
 For once, Toots might be right about something, and what a happy surprise this is to her.",She looks down and sees a large stain on her blouse.,0.19149081147238378,accepted,0.8372400335545402
./coauthor-v1.0/409ea6cd2f8347dbb41344d1243c7e17.jsonl,"She starts to get dressed, but without looking closely at her clothes, something catches her eye.","""There's no way I'm going out with this guy looking like this, she says to herself.""",0.6543435460671727,accepted,0.9049157148705023
./coauthor-v1.0/409ea6cd2f8347dbb41344d1243c7e17.jsonl,She looks down and sees a large stain on her blouse.,"""He's at the Olive Garden,"" she replies, ""waiting for me.",0.21295520476044227,accepted,0.6113336352265611
./coauthor-v1.0/409ea6cd2f8347dbb41344d1243c7e17.jsonl,"""There's no way I'm going out with this guy looking like this, she says to herself""  She's annoyed because",Olive Garden is his favorite restaurant.,0.25887036071042213,rejected,0.4865336327998411
./coauthor-v1.0/409ea6cd2f8347dbb41344d1243c7e17.jsonl,"obviously, this might be a bad omen for things to come with this guy. Regardless, Lilybelle is a trooper and gets her laundry done.",can tell he really likes Lilybelle.,0.32680666320452323,rejected,0.6546536707079771
./coauthor-v1.0/409ea6cd2f8347dbb41344d1243c7e17.jsonl,"""Where is your date?"" Toots asks.",happy for Lilybelle and goes off to play hide and seek with some neighborhood kids.,0.23707519894093487,accepted,0.4422689813358517
./coauthor-v1.0/409ea6cd2f8347dbb41344d1243c7e17.jsonl,"""He's at the Olive Garden,"" she replies, ""waiting forWe . 

Toots feels a pang of jealousy, because","her favorite meal, shrimp scampi.",0.24590565094173822,accepted,0.7496713736423323
./coauthor-v1.0/409ea6cd2f8347dbb41344d1243c7e17.jsonl,"Olive Garden is his favorite restaurant. When Lilybelle's date arrives, the guy is quite nice and charming, and Toots",the chicken parmesan.,0.5753696657289831,accepted,0.5407380704358752
./coauthor-v1.0/409ea6cd2f8347dbb41344d1243c7e17.jsonl,can tell he really likes Lilybelle. Toots feels,a plate of breadsticks.,0.37984646062901306,accepted,0.2927700218845599
./coauthor-v1.0/409ea6cd2f8347dbb41344d1243c7e17.jsonl,"happy for Lilybelle and goes off to play hide and seek with some neighborhood kids. 

At the Olive Garden, Lilybelle orders",relax and enjoy each other's company.,0.7935962343711513,accepted,0.670820393249937
./coauthor-v1.0/409ea6cd2f8347dbb41344d1243c7e17.jsonl,"her favorite meal, shrimp scampi, and her date orders",They get back to her place and start getting cozy.,0.30951607433839634,accepted,0.5041183773141628
./coauthor-v1.0/409ea6cd2f8347dbb41344d1243c7e17.jsonl,the chicken parmesan. They both share,"""Let's get on the couch,"" says Lilybelle.",0.701884006130542,accepted,0.6605782590758164
./coauthor-v1.0/409ea6cd2f8347dbb41344d1243c7e17.jsonl,"a plate of breadsticks. After dinner, Lilybelle suggests they go back to her place, so they can","""I want to cuddle.""",0.34690476495360545,accepted,0.5728918992315464
./coauthor-v1.0/409ea6cd2f8347dbb41344d1243c7e17.jsonl,"relax and enjoy each other's company, if you know what that means.",She pulls him onto the couch and they start getting really close.,0.323680247156343,accepted,0.9127665951067978
./coauthor-v1.0/409ea6cd2f8347dbb41344d1243c7e17.jsonl,They get back to her place and start getting cozy.,She inches her hand onto his thigh and feels something she's never felt before.,0.2691980303918924,accepted,0.8794631189392597
./coauthor-v1.0/409ea6cd2f8347dbb41344d1243c7e17.jsonl,"""Let's get on the couch,"" says Lilybelle.",Her hand feels a bulge emerge from behind his zipper.,0.4112960581386226,accepted,0.7539370349250518
./coauthor-v1.0/409ea6cd2f8347dbb41344d1243c7e17.jsonl,"""I want to cuddle.""",She pulls back and looks at him.,0.5823562998696623,accepted,0.670820393249937
./coauthor-v1.0/409ea6cd2f8347dbb41344d1243c7e17.jsonl,She pulls him onto the couch and they start getting really close.,His face is flushed and he looks nervous.,0.30003718903152776,accepted,0.7765802747153209
./coauthor-v1.0/409ea6cd2f8347dbb41344d1243c7e17.jsonl,She inches her hand onto his thigh and feels something she's never felt before.,Lilybelle feels her hands grow hot.,0.4579855509833347,accepted,0.6880624620561866
./coauthor-v1.0/7834dec912b34643afb92b7c3648a3fe.jsonl,On the screen I see myself as a doctor who works in remote areas to save lives.,One day I am called to a village to treat a patient.,0.5041704928726858,accepted,0.8846517369293829
./coauthor-v1.0/7834dec912b34643afb92b7c3648a3fe.jsonl,One day I am called to a village to treat a patient. The patient is very sick and needs medicine.,"I have no medicine with me, but I try to make the patient comfortable and wait for him to get well.",0.2633788166149431,accepted,0.7379151613725168
./coauthor-v1.0/7834dec912b34643afb92b7c3648a3fe.jsonl,"I have no medicine with me, but I try to make the patient comfortable and wait for him to get well. The next day I went to a different village to find the right medicine for the sick patient.",I leave the patient behind and continue my journey.,0.6857419304474448,accepted,0.8032134642539793
./coauthor-v1.0/7834dec912b34643afb92b7c3648a3fe.jsonl,I leave the patient behind and continue my journey. I found the medicine but it was very expensive.,"I was sad, thinking that the patient will not be able to afford it.",0.4309032002543455,accepted,0.686406472983644
./coauthor-v1.0/7834dec912b34643afb92b7c3648a3fe.jsonl,"I was sad, thinking that the patient will not be able to afford it. So I used my own money to pay for the medicine to save the man.",I returned to the village and gave the medicine to the patient.,0.21182478893778356,accepted,0.7018624063435963
./coauthor-v1.0/7834dec912b34643afb92b7c3648a3fe.jsonl,I returned to the village and gave the medicine to the patient. After one day the man started regaining his health.,The patient was very thankful and promised to pay me back.,0.23556622046867903,accepted,0.616464707531732
./coauthor-v1.0/7834dec912b34643afb92b7c3648a3fe.jsonl,The patient was very thankful and promised to pay me back. I told him it was not necessary since I knew it would be very hard for him to pay me.,I left the village and continued on with my journey.,0.45152139154777804,accepted,0.6139106381413452
./coauthor-v1.0/7834dec912b34643afb92b7c3648a3fe.jsonl,I left the village and continued on with my journey. The next day,I was called to another village for work.,0.661698706698695,accepted,0.8910421112136306
./coauthor-v1.0/7834dec912b34643afb92b7c3648a3fe.jsonl,I was called to another village for work. This time it was a sick woman who needed medicine. She had been sick for a whole week.,I was still thinking about the patient from the previous day.,0.31904282777954096,accepted,0.923132662754102
./coauthor-v1.0/7834dec912b34643afb92b7c3648a3fe.jsonl,"I was still thinking about the patient from the previous day. ""What if she also can't afford medicine?"", I wondered.",But I decided to treat the woman anyway.,0.25273386511071494,accepted,0.7670433265207118
./coauthor-v1.0/7834dec912b34643afb92b7c3648a3fe.jsonl,But I decided to treat the woman anyway.,"I treated her for a few days, and the woman started feeling better.",0.5758649425746043,accepted,0.8958280175293669
./coauthor-v1.0/7834dec912b34643afb92b7c3648a3fe.jsonl,"I treated her for a few days, and the woman started feeling better. She paid me for the medicine. As it turns out she was very wealthy and could afford the medicine. ""I heard what you did,"" she said, referring to paying for the other patient's medicine. And she slipped a diamond into his hand.","""You can keep this as a reward.",0.5438158775726034,accepted,0.9174566031726167
./coauthor-v1.0/03f76432a1e149e1887c28daf15807f0.jsonl,"the most offensive portrayal of a character is the ""magical negro.""",the most offensive stereotype is the one that says that all people of a certain race or gender are exactly the same.,0.6620501093308047,accepted,0.87214304111361
./coauthor-v1.0/03f76432a1e149e1887c28daf15807f0.jsonl,"They are there to help the white protagonist, but","They are there to help the white protagonist, and that's it.",0.3667042155575623,accepted,0.903696114115064
./coauthor-v1.0/03f76432a1e149e1887c28daf15807f0.jsonl,They're just there to help the white person.,They are just there to help the white protagonist.,0.9419778556674234,rejected,1.0000000000000002
./coauthor-v1.0/03f76432a1e149e1887c28daf15807f0.jsonl,"I also don't like it when a character is only there to be the ""token"" person of color","I've seen this in a lot of movies, but the most recent one I can think of is The Green Mile.",0.24708899753920877,accepted,0.8097368454413127
./coauthor-v1.0/03f76432a1e149e1887c28daf15807f0.jsonl,"They're just there to be the ""black"" person.other","They're just there to be the ""black"" person.",0.963443985091313,accepted,0.9824666109905364
./coauthor-v1.0/03f76432a1e149e1887c28daf15807f0.jsonl,"I don't like it when a character is only there to be the ""token"" woman","I don't like it when a character is only there to be the ""token"" woman.",0.943613052936727,accepted,0.9891004919611717
./coauthor-v1.0/03f76432a1e149e1887c28daf15807f0.jsonl,"I don't like it when a character is only there to be the ""token"" gay person.","This is a character who is there to represent the gender, but doesn't really have any other purpose.",0.29210055758798203,accepted,0.9260705583459881
./coauthor-v1.0/03f76432a1e149e1887c28daf15807f0.jsonl,"I don't like it when a character is only there to be the ""token"" anything.","I don't like it when a character is only there to be the ""token"" trans person.",0.9503733571392221,rejected,0.964772650936774
./coauthor-v1.0/03f76432a1e149e1887c28daf15807f0.jsonl,I'm not saying that these characters can't be written well,I'm not saying that these characters can't be written well.,0.8787914586739077,rejected,0.9780192938436516
./coauthor-v1.0/03f76432a1e149e1887c28daf15807f0.jsonl,"I'm saying that when they are written well, they are not offensive.",I'm just saying that they shouldn't be the only representation of that group.,0.5014238626929617,accepted,0.7895420339517226
./coauthor-v1.0/03f76432a1e149e1887c28daf15807f0.jsonl,"It's the lay writingz, the way these characters exist only to help the white star of the show, and don't exist as people themselves.  Yes, that is a real term, for a common trope.","It's the way they are only there to be the ""other.""",0.9144469437741602,accepted,0.7683448443100815
./coauthor-v1.0/03f76432a1e149e1887c28daf15807f0.jsonl,"It's the way they are only there to be the ""other. (often male)",I don't think I would ever not watch or read something because of its offensive portrayal of someone.,0.23144704130544236,accepted,0.5604485383178051
./coauthor-v1.0/03f76432a1e149e1887c28daf15807f0.jsonl,"I don't think I would ever not watch or read something because of its offensive portrayal of someoshallow like this,",I would rather read or watch something that is well-written and has a diverse cast of characters.,0.4443229929340261,accepted,0.8385254915624212
./coauthor-v1.0/03f76432a1e149e1887c28daf15807f0.jsonl,I would rather read or watch something that is well-written and has a diverse cast of characters.,"have their own story, and who are not there to be the ""other.""",0.562742490759238,accepted,0.7355974467081867
./coauthor-v1.0/e03ef85aec8b445190e519003d884092.jsonl,we need to be even more cautious of our screen time now.,The pandemic has made us more isolated and more vulnerable to the negative effects of screen time.,0.7658194786761702,accepted,0.7721873425053443
./coauthor-v1.0/e03ef85aec8b445190e519003d884092.jsonl,The pandemic has made us more isolated and more vulnerable to the negative effects of screen tim,We need to be more aware of our screen time and its effects on our health and well-being.,0.33666781549103886,accepted,0.7122123116119197
./coauthor-v1.0/e03ef85aec8b445190e519003d884092.jsonl,We need to be more aware of our screen time and its effects on our health and well-being There should be a national campaign to warn of these dangers.,I am not anti-screen.,0.4063664311110674,rejected,0.8680922931294119
./coauthor-v1.0/e03ef85aec8b445190e519003d884092.jsonl,"Too many of us use our screens all day, for work, school and social interaction that we need to unplug and live in the real world for a good portion of the day.",I worry that this will be the new normal.,0.23371212987245793,accepted,0.5207738061220601
./coauthor-v1.0/9e0576b5ce9945a5909edad67b3c3be8.jsonl,This causes,the dads to freak out and start fighting over who is the best dad.,0.40478468336876194,accepted,0.5443310539518174
./coauthor-v1.0/9e0576b5ce9945a5909edad67b3c3be8.jsonl,"the dads to freak out and start fighting over who is the best dad. Before very long, the world is",in chaos.,0.7475596462666407,accepted,0.6405126152203486
./coauthor-v1.0/9e0576b5ce9945a5909edad67b3c3be8.jsonl,"in chaos, and the family unit has",been destroyed.,0.6584627396802298,accepted,0.3086066999241839
./coauthor-v1.0/9e0576b5ce9945a5909edad67b3c3be8.jsonl,"been destroyed.

The M",oms then come out of hiding and take over the world.,0.6397254949065705,accepted,0.5604485383178051
./coauthor-v1.0/9e0576b5ce9945a5909edad67b3c3be8.jsonl,"oms, who have been watching this all happen, finally decide to step in and fix the problem. They form a council, the","""Moms of the World"" and begin to decide what to do.",0.8318832118190784,accepted,0.8398412548412546
./coauthor-v1.0/9e0576b5ce9945a5909edad67b3c3be8.jsonl,"""Moms of the World"" and begin to decide what to do. They decide that the dads are unlikely to stop fighting, so they",decide to take drastic action.,0.29438267527419515,accepted,0.8524367141602662
./coauthor-v1.0/9e0576b5ce9945a5909edad67b3c3be8.jsonl,"decide to take drastic action. They round the dads up and capture them. This is surprisingly easy,",since the dads are too busy fighting to notice.,0.39594050121185076,accepted,0.7083333333333336
./coauthor-v1.0/9e0576b5ce9945a5909edad67b3c3be8.jsonl,"as the dads are so busy fighting that they don't notice the moms coming. They imprison them, while they try to brainstorm a",solution.,0.7075994740295489,accepted,0.29488391230979427
./coauthor-v1.0/9e0576b5ce9945a5909edad67b3c3be8.jsonl,"solution to the problem. Finally, they settle on a tournament, a","""Dad-Off"" to determine who is the best dad.",0.8134372435428815,accepted,0.6804138174397717
./coauthor-v1.0/9e0576b5ce9945a5909edad67b3c3be8.jsonl,"""Dad-Off"" to determine who are the good dads, and who are the",bad dads.,0.35292299120151194,accepted,0.5547001962252291
./coauthor-v1.0/9e0576b5ce9945a5909edad67b3c3be8.jsonl,bad dads. They get the dads to agree to accept the results of,"the tournament, and then they release them.",0.7295224840695745,accepted,0.6076436202501999
./coauthor-v1.0/9e0576b5ce9945a5909edad67b3c3be8.jsonl,"the tournament, and they begin to set it up.as final, and an end to the best dad dispute, 

It will be a battle to the death. The top","allowed to live, and the bottom 50% will be executed.",0.49923385092519057,rejected,0.7110301750097783
./coauthor-v1.0/9e0576b5ce9945a5909edad67b3c3be8.jsonl,50% of the dads will be,number of new weapons to be used in the tournament.,0.5894344828239957,accepted,0.760885910252682
./coauthor-v1.0/9e0576b5ce9945a5909edad67b3c3be8.jsonl,"allowed to live, and the bottom 50% will be executed, if they fail to be killed in combat,  The moms and kids, having grown somewhat sadistic by this time, create a","will win, and the betting is quite heavy.",0.276104723197261,accepted,0.8131249357707345
./coauthor-v1.0/9e0576b5ce9945a5909edad67b3c3be8.jsonl,"series of brutal combat arenas, and the tournament begins. They also take","is brutal, and the dads are forced to fight to the death, or be executed.",0.7157343996939486,rejected,0.7559289460184545
./coauthor-v1.0/9e0576b5ce9945a5909edad67b3c3be8.jsonl,bets on who,"The odds on the lower-ranked dads are rising, and the odds on the higher-ranked dads are falling.",0.9208956555706892,accepted,0.3947710169758615
./coauthor-v1.0/9e0576b5ce9945a5909edad67b3c3be8.jsonl,"will win, and the betting is quite heavy.

The tournament, with the top-ranked dads",are winning.,0.714374770771775,rejected,0.6531972647421809
./coauthor-v1.0/9e0576b5ce9945a5909edad67b3c3be8.jsonl,"being natural odds favorites, and the lower-ranked dads",reflect this.,0.4013325344865585,accepted,0.3973597071195132
./coauthor-v1.0/9e0576b5ce9945a5909edad67b3c3be8.jsonl,"goes on for a very long time, and the moms and kids have a lot of fun watching the dads fight each other.sick  But,","continues, and the lower-ranked dads continue to win.",0.29803648987302933,rejected,0.6469549633766489
./coauthor-v1.0/9e0576b5ce9945a5909edad67b3c3be8.jsonl,something unexpected is observed during the betting.,top-ranked dads remain.,0.24829992707463888,accepted,0.5590169943749475
./coauthor-v1.0/9e0576b5ce9945a5909edad67b3c3be8.jsonl,The dads who are ranked higher are not winning. The lower ranked dads,"is down to the final four, and the betting odds are now heavily in favor of the lower-ranked dads.",0.6639849828460543,accepted,0.6428571428571428
./coauthor-v1.0/9e0576b5ce9945a5909edad67b3c3be8.jsonl,are winning.consistently  The betting odds gradually change to,losers are executed.,0.34898878987563253,accepted,0.5547001962252291
./coauthor-v1.0/9e0576b5ce9945a5909edad67b3c3be8.jsonl,"reflect this.

The tournament","The moms decide that they need to be destroyed, and they are.",0.6026949242201354,accepted,0.7205766921228922
